g band,r band,age [Gyr]
-7.5628285,-8.484477,11.10611522268788
-8.229912,-9.068558,11.076570049748689
-8.332601,-9.171499,11.103548669185036
-8.100882,-8.939321,11.054711182892813
-7.5112705,-8.449992,11.165504764820872
-8.08013,-9.0493355,11.051799043639413
-8.2171135,-9.103883,11.177673323588563
-7.6774516,-8.615098,11.090091620628392
-8.008297,-8.94667,11.034338510901314
-8.091042,-8.929851,11.093922029826684
-7.9576726,-8.871068,11.173098640805023
-7.7837124,-8.61632,10.357308850398468
-8.013404,-8.852271,11.10013569664272
-7.766413,-8.604913,11.061122727187986
-7.8251576,-8.7568445,11.099290711029532
-7.9993052,-8.9483385,11.098849855456544
-7.9166317,-8.838948,11.097968083972667
-7.9673467,-8.796165,10.000361818884986
-7.8711185,-8.709878,11.088691020328879
-7.7456355,-8.64665,11.101200166151244
-7.682136,-8.62158,11.095835430356637
-8.154346,-8.98131,9.840503315224847
-7.6857843,-8.62628,11.110619139675405
-7.277545,-8.16614,11.179101709396182
-7.8550863,-8.811928,11.114312241059427
-7.31122,-8.280763,11.0747920537815
-7.4038486,-8.353761,11.111131469570816
-8.016186,-8.945384,11.12328643311329
-7.520088,-8.463398,11.15400200532465
-7.7377105,-8.576254,11.065735994124141
-7.941256,-8.912985,11.122922300691853
-7.7430077,-8.677953,11.125980416792723
-8.124813,-9.081788,11.11927733465475
-7.572616,-8.502792,11.099768213202138
-7.8015413,-8.715674,11.105162470019588
-8.134244,-8.991414,11.126926582142156
-7.9240913,-8.8610325,11.126635306337297
-7.787406,-8.672684,11.182383384684895
-7.627488,-8.53131,11.172669380556252
-7.711372,-8.677701,11.123104368639098
-7.7619405,-8.711,11.126635306337297
-7.657824,-8.598951,11.096938699444532
-8.093643,-8.932207,11.06796576315865
-8.020228,-8.911243,11.095541149066158
-8.200704,-9.02936,11.202061203041499
-7.8233314,-8.655426,11.202910455209066
-8.210405,-9.157323,11.10083313516288
-7.6125703,-8.451291,11.084557742846822
-8.149622,-9.062783,11.121537566498757
-7.509693,-8.474288,11.137382772123015
-7.894771,-8.812722,11.148232832593168
-7.6457014,-8.596806,11.117379692245137
-7.8532877,-8.691899,11.073012908352805
-7.9464626,-8.802867,11.129398986463556
-7.8752213,-8.784379,11.120371340457691
-7.621492,-8.482861,11.18865021709771
-7.775376,-8.639374,11.193056905941747
-7.79069,-8.723004,11.111972536647386
-7.3227553,-8.259206,11.117014923491961
-7.9600573,-8.799322,11.142668478137708
-8.118733,-9.023647,11.149243174723916
-7.2712445,-8.220799,10.061244826761929
-7.692308,-8.625649,11.100025288289226
-7.866004,-8.811567,11.113946944119526
-7.936907,-8.859486,11.109375031350066
-7.5984445,-8.507507,11.172884013156345
-7.7855964,-8.724706,11.133248643959789
-8.13401,-8.972942,11.10703124211623
-7.9489975,-8.861678,11.087215552419062
-8.100073,-9.002167,11.125834970974545
-7.546317,-8.513492,11.097747216462311
-7.9369464,-8.775674,11.085296325345869
-7.5844903,-8.516437,11.168229668962233
-8.0242815,-8.927259,11.173241723153197
-7.349811,-8.302599,11.101053520202607
-7.721359,-8.665701,11.096938699444532
-8.226604,-9.0652,11.071232613186686
-7.959412,-8.870258,11.12051686956193
-7.8933725,-8.846042,11.097453405405806
-8.657241,-9.486575,10.046936040246166
-7.534088,-8.363126,10.020084441236182
-7.5811596,-8.4805975,11.120772156789622
-7.6654253,-8.584802,11.098996946888404
-7.2803783,-8.201259,11.139338794640679
-7.433007,-8.37357,11.114677524081323
-7.7996526,-8.657784,11.192204702428123
-7.2901917,-8.195752,11.103108831746397
-8.009479,-8.957442,11.088174611421657
-7.7201605,-8.642582,11.10673812538403
-7.700016,-8.646217,11.09723293823168
-8.110981,-9.023184,11.172526289405562
-7.8279963,-8.755641,10.31843913145022
-8.160776,-8.999273,11.06082491606016
-7.841464,-8.800513,10.384954378575543
-7.792874,-8.693987,11.097600518088617
-7.3326464,-8.295033,11.094952559644707
-8.260089,-9.060218,11.198661369114824
-7.759359,-8.7027645,11.104502405023227
-7.42758,-8.37019,11.121610733495901
-8.142044,-9.008776,11.154866727831354
-7.940833,-8.771807,10.198007785125462
-7.9793415,-8.85851,11.130707018310414
-7.7873826,-8.687779,11.166221965055016
-7.382293,-8.352905,11.070045019031229
-7.9528294,-8.8787565,9.49288071814407
-8.060727,-8.892927,10.317317451424772
-7.5445514,-8.36447,11.198165208416803
-7.4947333,-8.413919,11.140280347976145
-7.8165464,-8.694401,11.122776397234311
-8.308891,-9.225052,11.119714787546146
-7.9282107,-8.890715,11.102007914707011
-7.612001,-8.574917,11.13955624229205
-8.452497,-9.31263,11.18323853699139
-7.851189,-8.789865,11.08994439388103
-8.195347,-9.074182,11.187796381663414
-8.369225,-9.277947,11.124160540802006
-8.35509,-9.193818,11.085296325345869
-8.077533,-8.916255,11.084705463830737
-8.378792,-9.217483,11.081454258945477
-7.9530783,-8.791703,11.074421545633353
-7.718672,-8.64472,11.112776912972521
-7.866644,-8.813591,11.09954779882514
-7.7891154,-8.701411,11.100796472490572
-7.968329,-8.807188,11.099364047668686
-7.897974,-8.736695,11.084631603619016
-7.7186203,-8.618021,11.145054364752141
-7.6584673,-8.589874,11.110619139675405
-7.6686907,-8.628181,11.099180293017145
-8.290299,-9.129042,11.086920184436277
-7.594134,-8.428822,10.571848315157983
-7.7597647,-8.678899,11.106408358389508
-7.467933,-8.407848,11.110655764968506
-7.950353,-8.789209,11.098996946888404
-7.870316,-8.806943,11.087953108135201
-8.011676,-8.948628,11.129689356319815
-7.8817487,-8.81812,11.09156541460235
-8.362784,-9.187981,9.696314921280415
-7.9323835,-8.771058,11.079679216270927
-7.744187,-8.628624,11.128744697715423
-7.9858346,-8.894943,11.118328766091931
-7.7377796,-8.5762205,11.054860595759964
-7.1843925,-8.089098,11.17624471790495
-8.01194,-8.886231,11.124051230352409
-7.701139,-8.594828,11.11894882068988
-7.621221,-8.488399,11.188792651363428
-8.028939,-8.867606,11.078939382208297
-7.6949396,-8.6355505,11.109558180132478
-7.5895267,-8.507823,11.115408048364957
-7.717352,-8.556077,11.085074756481761
-7.9046144,-8.799769,11.124269849999022
-8.061514,-8.975231,11.10164091443812
-8.132904,-8.964286,10.237557913186837
-7.8510017,-8.809913,11.106628204307858
-7.8986,-8.836223,11.130416268854367
-7.6529546,-8.584196,11.06082491606016
-8.001165,-8.852793,11.200857689358568
-7.9859056,-8.818863,10.391741744745408
-8.375883,-9.21438,11.06082491606016
-7.7483616,-8.663871,11.102815183785602
-8.053028,-8.891937,11.104648998535882
-7.5193,-8.427162,11.10677476546378
-8.297315,-9.121839,11.193483182078518
-8.047954,-8.976228,11.107470900474237
-7.8332405,-8.691679,11.127508285442492
-7.613237,-8.567645,11.13955624229205
-7.280193,-8.245901,11.105125823803828
-8.047329,-8.935389,11.135352463930996
-7.7463913,-8.678069,11.162202806171633
-7.9641237,-8.913781,11.106261791654436
-8.031144,-8.870022,11.101273900210597
-8.1443615,-8.976826,10.343221587010499
-7.8847938,-8.836415,11.110802264744356
-7.7987504,-8.634351,10.669176427246395
-7.717258,-8.613571,11.169089396959297
-7.6490183,-8.597159,11.151551594300843
-7.7811184,-8.697839,11.120152631534838
-7.927155,-8.827443,11.094658251515327
-7.574583,-8.494407,11.110363170245451
-7.3216863,-8.233498,11.135280223408587
-7.257412,-8.184109,11.145199106091324
-7.8644857,-8.822197,11.09355389799861
-7.7706127,-8.679331,11.156882192907432
-8.1394415,-8.951529,8.752737527908648
-7.8501353,-8.650669,8.049611341231463
-7.968705,-8.887164,11.095688290829834
-7.84926,-8.796155,11.099841546216206
-8.284017,-9.118953,10.598216364071305
-8.11095,-9.031121,11.102815183785602
-7.615127,-8.583607,11.144476197318525
-7.895486,-8.734274,11.091713029083078
-7.4283795,-8.382754,11.12120954127498
-8.033599,-8.872234,11.075533027978302
-7.523996,-8.470658,11.125980416792723
-7.8244185,-8.738429,9.4508632271268
-7.899117,-8.819099,11.12954437785308
-8.094057,-8.98849,11.111460663111963
-8.163534,-9.004754,11.198023734513717
-7.343417,-8.298679,10.95185439774857
-8.169229,-8.97256,8.206730652955201
-7.452919,-8.417801,11.095835430356637
-8.45822,-9.292578,10.537016863488887
-8.534367,-9.333723,7.9867421250647945
-7.9584875,-8.931403,11.130707018310414
-7.9356956,-8.861712,11.135787947696222
-8.234273,-9.072773,11.061122727187986
-7.6336193,-8.558804,11.162059145114814
-8.122506,-8.978603,11.127362862948196
-7.6928177,-8.531443,11.074347194481836
-7.913426,-8.747385,10.494805454816893
-7.8402705,-8.6633215,11.19830708783671
-7.831965,-8.745518,11.111899707431972
-7.3539505,-8.27669,11.124961427648653
-7.6133184,-8.566461,11.105382344386246
-8.231278,-9.130427,11.101457203112732
-7.954814,-8.859675,11.102154546152624
-7.9751825,-8.814358,11.133030641023927
-7.9898915,-8.8191595,10.040917254683732
-7.9598193,-8.791187,10.236220829864768
-7.6149216,-8.56846,11.137962604436105
-7.80552,-8.722976,11.100796472490572
-7.5594273,-8.47715,11.122995046089628
-7.6434784,-8.5799,9.588311232076155
-8.207441,-9.041936,10.5514122667989
-8.015869,-8.974911,10.346933677833285
-7.643017,-8.588771,11.12670802341609
-7.5785365,-8.45752,11.128163069951029
-7.5236807,-8.454934,11.142957621620534
-7.9499784,-8.788734,11.088321865002046
-8.145027,-8.983701,11.079531006238415
-7.70176,-8.600629,11.1256895229368
-7.701693,-8.617869,11.12896279896365
-7.9198384,-8.833161,11.123468494114237
-7.8541446,-8.76306,11.135787947696222
-8.417811,-9.236062,9.148491681022906
-7.5523677,-8.51089,11.115992509953427
-7.670464,-8.545424,11.176101681775917
-7.8701754,-8.728636,11.09973154648631
-7.77224,-8.679487,11.165935173396836
-7.3705606,-8.305803,11.166365562133059
-8.03627,-8.86856,10.326189780018742
-8.131941,-9.0691805,11.122193583152283
-7.7212954,-8.584691,11.133030641023927
-7.651227,-8.483778,10.351754145071455
-7.8251696,-8.732807,11.163207962548686
-8.030686,-8.919373,11.130924663920176
-7.7149596,-8.569149,11.125543661800009
-8.072378,-8.924507,11.129616662010704
-7.803878,-8.719499,11.159615750901349
-7.791532,-8.662015,11.15140736027623
-7.3302054,-8.2648,11.162202806171633
-8.017011,-8.855694,11.080566777987816
-8.158421,-9.036048,11.146066277530009
-7.500541,-8.458025,11.092817592382751
-8.074814,-9.034331,11.109191879077674
-7.9326086,-8.836598,11.1328857135155
-8.186391,-9.021697,10.637729296560645
-7.542875,-8.384288,11.187796381663414
-7.8317513,-8.66685,10.615624857694831
-8.248654,-9.073553,11.195683187243132
-7.833375,-8.746378,11.162490121666778
-7.927081,-8.765961,11.101530523298738
-7.071019,-7.9527636,11.16004683996493
-8.007643,-8.843164,10.660876366398657
-7.776806,-8.700044,11.161915481851956
-7.7053857,-8.631819,11.076273946031934
-7.761768,-8.616582,11.105602213733395
-8.528235,-9.367077,11.09737964218181
-8.080197,-8.909338,11.104429107430532
-7.607971,-8.567898,11.155874719252797
-7.6232805,-8.553026,11.09156541460235
-7.5165534,-8.470581,11.138252302118236
-7.9600835,-8.861578,11.109740913866172
-8.0788765,-8.917522,11.076644384001115
