g band,r band,age [Gyr]
-9.197056,-9.818027,1.8900604570212973
-9.491325,-10.0985565,1.7921522601318962
-8.191675,-8.928451,4.263267309448654
-8.36585,-9.097287,3.9639153837033803
-9.056205,-9.786015,4.356985572610549
-9.083737,-9.728783,2.105463293664892
-9.332428,-9.93009,1.7174625301572046
-9.039502,-9.708337,2.552492770221507
-8.518827,-9.239586,4.005267691912355
-9.402818,-10.012644,1.8101701548411633
-9.0386305,-9.711251,2.6049592728881947
-9.542865,-10.145701,1.757894642827436
-8.648297,-9.371764,3.1059416395836
-9.410761,-10.011046,1.7378380348569848
-8.255487,-9.096949,4.169824811320403
-8.686575,-9.41233,3.1634476719936195
-8.741831,-9.398728,2.3475944364906827
-9.081933,-9.748309,2.475369723928017
-8.749448,-9.586148,3.4671028792623435
-8.363781,-9.09206,3.8108018881498946
-9.655928,-10.259224,1.76152795531865
-9.060588,-9.709665,2.153286630062402
-8.509969,-9.241193,3.9530727305858324
-8.94996,-9.673458,3.106738192146201
-8.769414,-9.499192,3.882199785416841
-8.66522,-9.425561,2.415403163225392
-9.173149,-9.812668,2.047668874627144
-8.1656275,-8.997486,3.981031781872325
-8.772834,-9.439585,2.486991426888336
-8.686713,-9.413746,3.5714857286948334
-8.633549,-9.42581,3.9695506836689614
-8.394512,-9.126516,3.992938284007435
-8.950686,-9.607221,2.3343617293341516
-8.659334,-9.370201,2.9094013236469163
-8.635779,-9.36175,3.65649004482629
-8.390233,-9.21237,3.3708578151329167
-8.605245,-9.331916,3.1868093415492584
-8.70981,-9.375999,2.469615398974179
-9.3622265,-10.008539,2.1203808771266583
-8.941262,-9.638872,2.818593217807127
-9.57646,-10.288505,2.013953717900966
-9.185087,-9.851453,2.4750766284951116
-8.63561,-9.369003,4.065050694279597
-8.660059,-9.3874655,3.243165560185721
-8.885889,-9.613906,3.3354772730888467
-9.013769,-9.71314,2.830485931885436
-8.917915,-9.571701,2.246735636068518
-8.49416,-9.219964,3.695970276214876
-8.994664,-9.651591,2.348657134514349
-8.646955,-9.374201,3.219421286944222
-8.706866,-9.516288,3.172296615633206
-8.774818,-9.430272,2.2955643547011064
-8.725833,-9.4586315,4.03400013807841
-8.498883,-9.226207,3.2309581244283514
-8.165312,-8.964589,4.1325465843796465
-9.422234,-10.031591,1.80690573177589
-8.876145,-9.569653,2.7910848883533053
-8.865963,-9.593742,3.299239100307931
-8.092336,-8.937615,3.4925323871043847
-8.569963,-9.296065,3.645886824417831
-8.975036,-9.635955,2.40780658142244
-8.881147,-9.608669,3.260332326967333
-8.507204,-9.23488,3.283573881012467
-8.711951,-9.438261,3.6290864566474283
-9.651338,-10.264423,1.8330654732664957
-8.596402,-9.327818,3.9628309936267883
-8.796465,-9.523728,3.2219106535695303
-8.591065,-9.319148,3.3457055713151966
-8.998819,-9.726852,3.3379505008221617
-8.5550165,-9.283321,3.3800574537031682
-9.488088,-10.1006,1.829019852827221
-9.44296,-10.048611,1.7802944566766357
-8.730744,-9.45863,3.315341089513593
-8.701855,-9.523749,3.370184875304764
-8.569904,-9.302888,3.9947771948865896
-8.52606,-9.25288,3.5883426333727755
-9.410169,-10.0267725,1.858111163255046
-8.730105,-9.4558325,3.162766577678438
-8.19116,-9.0359745,3.9756173911924524
-8.938435,-9.588087,2.1601958357837994
-8.800889,-9.4635935,2.4279979540227448
-8.731195,-9.45815,3.1940614601386557
-8.417806,-9.146297,3.409305788366149
-9.595165,-10.198483,1.7617095005198404
-8.754795,-9.480861,3.6487589498805946
-8.710677,-9.43565,3.143692062927327
-9.056873,-9.782627,3.1634476719936195
-9.608629,-10.213083,1.7707315694764016
-8.223797,-9.01163,3.4202761706559617
-8.6903925,-9.418386,3.4963207576024775
-9.03348,-9.741161,2.8873133595272673
-8.477797,-9.247741,4.2985326327436795
-8.763903,-9.43302,2.561499834641735
-9.308399,-9.950375,2.071174306721746
-8.417155,-9.150256,4.049748778854903
-9.026366,-9.681426,2.2815907441254186
-8.469676,-9.195302,3.6845105567233656
-8.507135,-9.239483,4.010672571910263
-9.077595,-9.713372,2.0123955037129164
-8.829817,-9.551616,3.0646940757543213
-8.836065,-9.585979,4.365437850481129
-8.771139,-9.498271,3.2024431340843016
-8.299115,-9.126517,4.220243513548498
-8.99582,-9.696451,2.8390262430669306
-9.214349,-9.884065,2.5702691973408687
-8.55989,-9.2857485,3.665540550578461
-8.038719,-8.843638,4.295561065685076
-8.431774,-9.158212,3.7250264042843533
-9.235769,-9.845613,1.8102908038331158
-8.623863,-9.350632,3.189302900154635
-9.483091,-10.085713,1.7561981373447821
-9.221217,-9.829078,1.7965064628238743
-8.890158,-9.634366,4.338372708166956
-8.321075,-9.053498,4.014562308066472
-8.6101055,-9.336546,3.1809150830738186
-9.037697,-9.71059,2.608226981634102
-8.586392,-9.308089,3.0621845008981747
-8.993014,-9.649888,2.3467079796661388
-9.319147,-9.965682,2.1230058455310026
-8.892135,-9.618796,3.186582157381581
-9.235313,-9.875517,2.0541907852529437
-9.239641,-9.898155,2.380876533084086
-8.404284,-9.22408,3.513695470558444
-9.56081,-10.201025,2.054309785716562
-8.163998,-8.976535,4.188644314182232
-8.640736,-9.366775,3.6509683487501388
-8.6173115,-9.345366,3.3411540281180194
-8.697795,-9.425171,3.5443924625962886
-9.321857,-9.925428,1.7637083469528747
-8.578514,-9.298901,3.0302146182281273
-8.620404,-9.34719,3.5910032978171724
-9.428227,-10.030743,1.755349923287401
-9.042303,-9.686654,2.09734381020977
-8.531782,-9.33344,4.022772073095501
-8.455717,-9.290713,3.317704981592877
