g band,r band,age [Gyr]
-8.046761,-8.816961,6.34711101268911
-8.000262,-8.888894,7.544227305302846
-8.242189,-9.012588,6.360210089279005
-7.937858,-8.8435955,7.517226054258085
-8.13311,-8.992483,6.843227890712353
-7.8300376,-8.708638,7.150063277352613
-8.515249,-9.355867,7.761737297123156
-7.6354237,-8.521349,7.1802847352359915
-8.658426,-9.447367,7.834157202639069
-8.116765,-8.888196,9.668375942057601
-8.306367,-9.188856,7.731299281661328
-7.6363025,-8.594835,9.967586051523844
-7.9138856,-8.684233,6.356802631211347
-8.145477,-9.083858,10.254900197451782
-7.936809,-8.848695,6.856511556137913
-8.300265,-9.13947,6.899125587653101
-7.497663,-8.403182,9.640374090405203
-8.025992,-8.806088,6.904036172288981
-8.179088,-8.956132,6.737113261364702
-8.970262,-9.740324,6.337949240913317
-7.5547237,-8.48921,9.779208579561814
-8.206502,-9.0787325,10.603051668993386
-7.686951,-8.585369,7.624977650258351
-8.47726,-9.2594795,7.78909303273645
-8.080063,-8.859893,6.888957638695317
-7.4236627,-8.342553,9.979627231874773
-8.480166,-9.262098,7.012051518204779
-8.379702,-9.151207,6.42829989606263
-7.973645,-8.859033,6.701525084454792
-8.071708,-8.8433,6.4331071441916325
-8.081728,-8.989343,6.871814616351427
-8.068519,-8.941358,7.145125741625287
-7.7712045,-8.683889,7.026086140602095
-7.7841396,-8.651631,9.132758435334136
-8.022026,-8.931939,6.691653474702595
-8.43767,-9.216208,7.160258646172133
-8.128268,-9.047953,6.803600852801182
-8.249145,-9.079332,10.645235781907443
-8.243125,-9.02149,6.808734815457
-8.414665,-9.189202,6.599542232530317
-7.9630184,-8.879883,7.333309998376804
-7.864519,-8.760693,6.973170704725694
-8.267564,-9.095939,7.608522303528888
-8.756907,-9.567294,6.83299586120899
-8.286373,-9.137136,6.696850766008094
-8.859941,-9.631982,7.143808454315092
-8.410751,-9.243562,7.112132853561728
-8.062544,-8.9614725,6.573960572564788
-7.5837975,-8.5042,10.279349169209384
-8.287905,-9.216886,10.095359632633677
-8.1327305,-8.965597,7.005694463182226
-7.803129,-8.680375,10.696638514894037
-7.756091,-8.663179,9.11084881610398
-7.3936205,-8.2739525,7.03826469405113
-8.458793,-9.286945,6.61929332193427
-7.812238,-8.756486,9.788489875553772
-8.009186,-8.904258,9.525959606957194
-7.8541656,-8.774728,6.391721723025665
-7.6895747,-8.58644,9.642907049232267
-7.8728375,-8.659819,7.242356715012523
-7.449638,-8.397732,10.449195764050499
-8.747412,-9.514538,6.144170780137286
-7.8056893,-8.632741,7.659324616088282
-8.10006,-8.876423,6.700486021622046
-8.072917,-8.90998,9.062178443459349
-7.888989,-8.730802,6.618944679657658
-8.241942,-9.011364,6.295805007881086
-8.052149,-8.899909,6.8784379266339695
-8.328504,-9.110407,7.010379089045497
-8.322572,-9.159033,7.01004440607237
-8.516241,-9.315986,7.450263692411974
-7.2609115,-8.192276,10.040616189545357
-8.112708,-8.887043,6.587986260215683
-8.321809,-9.103433,6.99380585092793
-8.391295,-9.172695,6.980558206742625
-7.709103,-8.588407,9.346428330232465
-8.057682,-9.008639,10.535081362778689
-7.9417353,-8.789476,6.93141702030371
-8.04431,-8.81563,6.417964017298429
-8.089434,-8.937606,6.8906532960258415
-8.692756,-9.463298,6.369710249347036
-8.493281,-9.380609,9.794453468704496
-8.114512,-8.884841,6.355546746157961
-8.715967,-9.494348,7.740390242530719
-7.875226,-8.790143,7.515181628461121
-8.619386,-9.467802,6.821385914180806
-8.464843,-9.2407055,6.673789475931406
-8.263472,-9.175877,6.878608280776368
-8.5397625,-9.325542,7.232912570480995
-7.973785,-8.865322,9.617959366280015
-7.6990385,-8.584991,9.665090628236262
-8.273204,-9.080835,7.5761299295985225
-8.065398,-8.927366,6.743662776012938
-7.5963945,-8.534012,10.04051568369761
-8.039188,-8.811079,6.449826219696664
-7.752474,-8.626337,7.015394383671201
-8.019872,-8.796138,6.6952916779505545
-7.9394536,-8.710892,6.4245588976726475
-8.243081,-9.019453,6.701006042777014
-8.507207,-9.322628,10.688911585988658
-8.011291,-8.869461,9.768302429537748
-8.598345,-9.421123,6.412436387457239
-7.807715,-8.697394,6.831118822586411
-7.4462714,-8.367276,9.961040612004604
-8.108533,-8.88534,6.724345115127527
-8.125595,-8.863702,7.847110646670502
-7.254526,-8.152341,10.587139207321275
-8.074333,-8.963452,6.992968106811375
-8.16147,-8.938058,6.712596302013173
-8.196008,-9.059359,7.1513795379066565
-8.113307,-8.913156,7.829934616954959
-8.798911,-9.689675,6.628020164470876
-7.900674,-8.764906,7.071375988852075
-8.093124,-9.010351,8.391258184478772
-7.5974836,-8.47423,6.5130635286137695
-8.553651,-9.458678,6.3609276081690975
-8.6987,-9.479678,6.955684768250185
-7.4591966,-8.331976,9.17351839828456
-8.311755,-9.087583,6.671879772133875
-7.652855,-8.538295,6.780805444023992
-8.681219,-9.413654,7.84530462036269
-8.282775,-9.056828,6.5718550685399055
-8.070534,-8.845425,6.619817264763306
-7.9786615,-8.774604,7.1628880612756785
-7.9588165,-8.882185,6.859574172225851
-8.335775,-9.218956,6.990118189893958
-8.205409,-9.0944195,7.028756555195057
-8.811543,-9.582055,7.749546154640551
-7.5699363,-8.399723,11.012457901329205
-8.267415,-9.041828,8.6307148716466
-8.641701,-9.344946,12.95870514318186
-8.673033,-9.420814,5.01549444169801
-8.162227,-9.014902,7.2407294703764995
-8.14952,-9.041834,6.4881366710114365
-8.427266,-9.231668,5.281382251172834
-8.311225,-9.21573,8.422287584864426
-7.943022,-8.838458,10.383669205611533
-7.985768,-8.764563,6.832143018802763
-7.975328,-8.891907,7.412823376557883
-7.6837573,-8.472494,7.394556040407512
-8.04209,-8.878041,9.468377291548318
-8.430588,-9.213426,7.0660606523082965
-8.037189,-8.818612,11.225108035500096
-8.113964,-9.027724,9.987567209422904
-8.421868,-9.306046,6.631857200604902
-8.085045,-8.862235,6.745041615531804
-8.08261,-8.85933,7.800460271748425
-7.7789345,-8.686592,6.511474234841267
-8.517978,-9.30017,7.817554634196813
-7.947072,-8.802129,7.512192415646414
-8.484889,-9.263135,6.802230939574037
-8.084718,-8.910749,6.90048050875622
-7.8923535,-8.77018,9.016683616214873
-8.080474,-8.958378,6.963675681668023
-7.7072797,-8.581875,10.792840134709412
-8.025094,-8.913749,6.607062471113835
-8.542892,-9.320925,6.7905811627761254
-7.71991,-8.606328,6.455511006526365
-7.913281,-8.815749,6.4743194642507325
-8.531502,-9.317715,7.256340460762326
-8.616456,-9.456902,6.480344313434795
-8.289752,-9.110002,6.87385302195525
-8.255743,-9.027238,6.427765325731715
-7.993571,-8.763959,6.359492572032287
-8.104593,-8.973618,6.6426632026462755
-8.0849085,-8.886935,7.152695788104892
-8.442074,-9.220175,6.794352162528856
-7.754346,-8.614668,10.232971098026074
-8.541584,-9.271933,7.862744410094341
-8.209302,-9.069096,6.877249361699493
-8.046781,-8.946788,7.905860180119315
-8.012536,-8.788266,6.666668724970404
-8.531483,-9.324136,7.643872162380896
-8.136741,-8.974178,6.849020390141643
-8.302746,-9.073626,6.392258200069546
-8.328286,-9.10244,6.577644724127012
-8.460883,-9.294646,7.6345856167325135
-8.578837,-9.352699,7.746495610699712
-8.925792,-9.7445965,6.7754842120187
-8.572572,-9.362761,11.099290711029532
-7.770521,-8.696874,7.088961667034253
-8.451074,-9.313215,7.020742281450605
-8.31966,-9.098427,6.83060672366085
-8.2514,-9.021445,6.336870598098998
-8.583666,-9.450109,7.038764699073535
-7.9512916,-8.829127,6.846975987221734
-8.174104,-9.065635,9.98777066819829
-7.9785137,-8.855495,6.914187032876818
-7.953253,-8.728107,7.8119625392910805
-8.3431835,-9.120454,6.749347537887592
-8.359857,-9.172865,7.795764388371279
-8.13641,-9.081207,10.45316185723104
-8.436379,-9.211425,6.628718430350757
-8.080525,-8.970195,6.518359243869486
-7.9772973,-8.869904,9.197098143378055
-8.520076,-9.3328705,6.763112243516111
-7.7504954,-8.640895,6.894381364319992
-8.164856,-9.051472,9.09875369038043
-8.391504,-9.166747,6.640049351213831
-7.970075,-8.858017,5.278221402012472
-8.186614,-8.961739,6.924326809933464
-8.259511,-9.12493,8.33631012075946
-7.801478,-8.681853,10.761420765484983
-8.469433,-9.350447,6.395295967804697
-8.30223,-9.078977,7.564260496465058
-8.27594,-9.117917,6.596041155673163
-8.337498,-9.145658,9.36723714622006
-8.928581,-9.698235,6.938165440213397
-8.112906,-8.981868,9.817380714605086
-8.069264,-8.9323435,9.253851412530047
-8.49262,-9.262614,6.333454596056221
-7.920661,-8.812132,9.17981691086176
-8.255281,-9.109541,6.515887643685706
-8.629426,-9.363875,7.828426692724319
-7.649206,-8.532109,7.568635480480102
-7.5793614,-8.473213,6.587460367666741
-8.47316,-9.247938,6.613354657591881
-7.872869,-8.649769,6.729350347842025
-7.6694984,-8.613313,10.503963656303451
-8.359676,-9.104985,4.90715245387387
-7.8693023,-8.738028,7.687675179369639
-8.059866,-8.893045,10.869406980664433
-8.9570465,-9.683826,8.435814690266593
-8.452172,-9.222398,6.348727076676695
-8.52955,-9.383707,8.263631646315709
-7.912843,-8.785598,6.586584859840518
-8.603493,-9.376155,6.493091406796266
-8.29334,-9.196156,6.523122289562564
-8.269618,-9.1242695,10.366731531859925
-8.1659355,-9.034535,6.813865792749161
-8.420539,-9.1985035,11.26467250126857
-8.795517,-9.565541,6.335432740173808
-8.110042,-8.918767,9.054498633136255
