g band,r band,age [Gyr]
-7.3094435,-8.195689,10.85603133627157
-8.33017,-9.236679,7.8552320421855955
-7.083546,-8.048851,10.70702384921379
-7.120369,-8.064854,10.323297105677991
-7.432516,-8.35474,10.332248430365397
-8.520297,-9.405667,8.671183531531844
-7.8825283,-8.790403,10.55893703518817
-7.104907,-8.039387,9.897096914378723
-7.821145,-8.724159,10.281992809593255
-7.605358,-8.511549,10.865909500089755
-7.9919724,-8.867992,9.483208440605619
-7.292845,-8.197301,10.854754639473006
-8.037388,-8.914165,10.144378181271314
-7.274864,-8.186993,10.871630722642024
-7.266212,-8.096336,10.118861665858713
-7.2806163,-8.22176,10.820078622161656
-7.577764,-8.49523,10.812967634615466
-8.401029,-9.195844,11.905146293897607
-7.976847,-8.878705,10.924204732466048
-7.472194,-8.375047,10.488657105789262
-7.876847,-8.799443,10.116103903231792
-8.085629,-8.879324,11.33398501818294
-7.785313,-8.726684,9.935991727080399
-7.630149,-8.560448,10.745264014755511
-8.207921,-9.042434,10.553338791150836
-7.324576,-8.281416,10.6188898455625
-7.820243,-8.723182,10.817817740322871
-7.723925,-8.646343,10.538951637405553
-7.6849833,-8.519499,10.55368899747743
-8.114765,-9.026819,9.921551380669595
-8.096161,-9.043404,9.907890829430233
-8.115831,-9.030211,9.357194260296623
-7.599751,-8.477993,11.05037929784342
-7.282594,-8.220615,10.77127299260403
-7.713174,-8.642439,9.958583332906255
-7.763032,-8.582907,12.149096412036164
-7.313523,-8.2670145,10.453522193907926
-7.5885634,-8.501524,9.72754039481389
-7.511794,-8.373936,11.059633167846291
-7.4002995,-8.318596,10.629521618872944
-8.126106,-8.95426,9.940519757104775
-7.3771777,-8.312848,10.679817628504699
-7.92967,-8.74399,12.036304041000953
-7.602439,-8.4382515,10.697644775297583
-7.165398,-8.113423,10.799671764934118
-7.447553,-8.279886,10.330385285899524
-7.600605,-8.479924,10.722707164252045
-7.53076,-8.420423,10.78860359564522
-7.461578,-8.297154,10.66663785693525
-7.8690376,-8.783409,8.996173338694097
-8.458775,-9.295111,6.261094487794258
-8.600568,-9.401455,12.624588478401916
-7.631628,-8.578025,10.500054158228924
-7.3462887,-8.294476,10.710701250589107
-7.1551685,-8.076423,10.296313048814493
-8.214587,-9.0572195,11.257472637500062
-8.210893,-9.151908,10.229910362637627
-7.6740813,-8.61248,10.674754757069792
-7.3650856,-8.195468,10.142421181827617
-8.145324,-9.020568,8.814812019930898
-7.838287,-8.656808,12.013639507607786
-7.5705776,-8.480189,10.159609321161138
-8.433394,-9.317189,10.726366834289545
-7.68703,-8.567547,8.813258458357845
-7.8532424,-8.765576,9.501398930662031
-7.756499,-8.6697645,9.209871280809747
-7.72901,-8.623066,6.027961494006147
-7.2949076,-8.260885,10.583322556628385
-8.218162,-9.01286,12.30970083344023
-8.012777,-8.844621,12.552252487249564
-7.914715,-8.812013,9.60132656517645
-7.9670315,-8.88062,10.621293348036126
-7.3483334,-8.3092375,10.695631740847883
-7.775877,-8.61279,10.77684219862856
-7.804451,-8.63854,10.508577912025828
-7.126793,-8.05885,10.242521074555599
-7.0729766,-8.037692,10.542817271886449
-8.465032,-9.371307,6.734525956264342
-7.83617,-8.702665,10.556139304914938
-6.8678894,-7.812198,10.09674620533701
-8.343636,-9.243507,7.921366241818312
-7.3533897,-8.306805,10.640119634318498
-9.050106,-9.787943,9.144958866233425
-8.244014,-9.138869,10.8827244835358
-7.892178,-8.81509,10.331503290133183
-7.8064294,-8.692094,8.681787467058896
-7.1381736,-8.091571,10.09635005410647
-7.8870354,-8.755657,10.621293348036126
-7.555958,-8.49314,9.90332753024359
-7.501534,-8.404069,11.013972393514774
-8.388345,-9.28182,10.980474901782973
-7.6912885,-8.520825,10.065337824017686
-8.078762,-8.936308,10.23793978818802
-7.706901,-8.589066,11.034489059990351
-8.449866,-9.347161,6.478218521671809
-7.3646655,-8.193052,9.961449973538645
-7.8408246,-8.734852,10.511414732564823
-7.991172,-8.896548,5.891555958012034
-7.651315,-8.436673,12.686864336493029
-9.821336,-10.469598,2.143515050868059
-8.861013,-9.629219,2.5655920807765735
-7.6213865,-8.549269,10.104263594657082
-7.9033365,-8.83003,7.923153095719394
-9.162085,-9.97686,4.627164688863257
-7.939959,-8.743323,8.208730190215853
-7.7253304,-8.560698,10.644213068909986
-8.13216,-9.043328,9.315640477517107
-7.558143,-8.4532385,10.868771120635614
-9.433728,-10.148766,2.93858352029255
-7.5731115,-8.40225,10.029256000833273
-7.987608,-8.882897,10.245190435575436
-9.356787,-10.115309,2.437410283966141
-7.9471607,-8.865404,9.562506695035584
-7.783532,-8.692389,9.732291939536985
-7.306586,-8.231615,10.727031717325884
-8.856527,-9.6169405,2.4811223976792203
-8.074262,-8.896212,11.784015255944677
-8.550504,-9.460118,6.028147177250771
-7.7504883,-8.58297,10.344892633249362
-7.470975,-8.3532295,10.143204011329976
-9.129472,-9.849529,3.0222141347394818
-7.4372163,-8.3582325,10.626438495290607
-8.903799,-9.659425,5.394254419789744
-6.9997916,-7.949564,10.586792091111215
-8.08336,-8.9085455,11.52014474962977
-8.314799,-9.225798,10.699321685325838
-9.663478,-10.41521,2.2664223086189104
-7.8718305,-8.78543,6.074340356037621
-8.45382,-9.34343,5.667112910391911
-8.0318575,-8.835474,12.295157555575953
-7.327825,-8.224279,10.21303086765636
-8.027249,-8.8454275,12.51529907024252
-7.681463,-8.5736065,10.655784013793546
-7.1858883,-8.117823,10.157659600482248
-7.2470055,-8.081183,10.517965576645189
-8.961477,-9.690132,3.4349292623995513
-7.4709983,-8.389496,10.271784852911782
-7.714968,-8.633965,9.55622984346012
-7.7797794,-8.661496,10.52379804853394
-7.3333178,-8.16846,10.62026345627158
-8.103713,-8.964747,5.764256346420419
-9.34341,-10.108243,2.474782628438545
-8.382128,-9.24523,5.962394844435634
-7.8652177,-8.774679,10.028853244518304
-7.5677953,-8.486605,9.558023818673298
-8.11892,-8.996524,9.987974124493048
-8.846287,-9.731938,6.312395708489275
-8.055274,-8.918235,6.237525140472737
-9.572955,-10.252795,2.6932353898338715
-8.192077,-8.989837,12.025398113004828
-7.3153033,-8.235038,10.947212359385512
-8.2155695,-9.111155,6.097729372409715
-6.998647,-7.9370103,10.407651497841963
-8.928365,-9.709326,6.9546756103881044
-8.030287,-8.883603,10.64659869202319
-8.125473,-8.954732,10.040114102793602
-8.789561,-9.507876,2.980329143008957
-7.529454,-8.468122,10.597870851258456
-8.5284195,-9.34043,3.1448284600194274
-8.218709,-9.083043,8.757053645381546
-7.90348,-8.816795,9.495267379502499
-7.4694753,-8.413504,10.370788934030916
-8.009237,-8.900592,6.24151809867501
-7.8287907,-8.6080675,6.858552976327659
-9.519554,-10.170958,2.187572017310778
-8.299354,-9.189882,7.932081234397355
-8.042355,-8.857128,6.015547623353249
-8.936928,-9.656474,3.0098645217754036
-7.1512046,-8.098016,10.408198646883523
-7.9265113,-8.79224,10.463236690821038
-7.8379455,-8.7465,9.912863454948294
-9.090787,-9.845737,2.377809992956605
-7.34611,-8.291865,10.583322556628385
-11.540861,-11.858826,0.7225137991034547
-8.111399,-9.035552,9.035624236598723
-7.89879,-8.841329,9.951613542508484
-8.009887,-8.8442,10.532264067702478
-9.068173,-9.776105,2.889039630688462
-7.951679,-8.827397,8.794584564621578
-9.152932,-9.960541,3.166851488874249
-7.4843307,-8.425862,9.98227551062886
-7.561299,-8.461839,10.788929572421688
-8.386854,-9.240453,9.36607015671244
-7.244599,-8.080764,10.75318790773583
-8.168081,-8.957737,7.442011790465399
-8.120198,-8.899802,6.876570879395931
-9.876203,-10.554514,2.67428392391232
-7.9800043,-8.846355,9.188404460431206
-7.676333,-8.58469,10.558587406865527
-8.602774,-9.387546,7.1786450779299615
-8.51554,-9.268035,5.23546975018945
-7.6894107,-8.517993,9.979015650077002
-7.156909,-8.115244,10.411845598208219
-9.831739,-10.515939,2.729693653161995
-7.9208765,-8.800675,9.928571386447196
-9.029245,-9.841548,3.2302794376179556
-9.786274,-10.439767,2.2393785386860525
-8.310672,-9.188756,11.036892975652785
-7.397041,-8.196599,11.129689356319815
-8.134741,-8.945162,10.860496490419925
-8.321239,-9.190942,9.810599738671725
-8.651141,-9.507778,3.6842906438980254
-7.9079795,-8.797518,10.188733739190182
-9.19492,-9.915495,3.0347851883797787
-8.637881,-9.55835,6.786466428700195
-8.250182,-9.14437,5.919459983182347
-9.665701,-10.3529825,2.7498686540691324
-9.108746,-9.828698,3.019699373522899
-8.259957,-9.123841,8.900622365284342
-9.092931,-9.772379,2.6883537227258554
-9.614804,-10.282856,2.5276749044337805
-8.169876,-9.020602,9.849865008408374
-7.7978954,-8.627452,11.344195921967344
-8.435945,-9.352233,6.056256347935187
-8.088454,-8.977924,5.641835088298794
-7.319819,-8.253326,10.256990832287302
-7.4088745,-8.323879,9.202162882724732
-8.3553505,-9.219833,8.16373172288591
-10.555674,-11.159953,1.2578030352289087
-9.717105,-10.471921,2.784375904244193
-8.426301,-9.19684,6.369531109252783
-7.866766,-8.78349,9.042337127778982
-7.685787,-8.613246,9.692832069574761
-8.353206,-9.208077,5.843070253379662
-9.637937,-10.290075,2.205646529357418
-9.751732,-10.420371,2.5462912300936225
-8.372465,-9.259576,5.697677583427579
-7.566873,-8.488078,9.012937770981017
-8.619512,-9.439246,10.503608177513772
-7.7538404,-8.63039,8.81429433280692
-7.476827,-8.385051,10.325536789211633
-7.85493,-8.668824,11.052471374793235
-8.558201,-9.345884,11.36076796819118
-8.326858,-9.165428,10.175169235289076
-8.998595,-9.812756,3.173884434874889
-8.397149,-9.28565,6.79109623706714
-8.618465,-9.372666,5.321418983143445
-8.297599,-9.057154,5.604007181781233
-9.908175,-10.581842,2.6175599461109673
-7.430509,-8.261777,10.226463730466989
-7.663868,-8.55081,11.057247997844833
-8.116179,-9.009826,9.427988538481682
-8.256097,-9.181488,9.036743636757636
-8.074639,-8.951479,10.423854384115565
-7.773428,-8.724823,10.595450697571444
-7.985852,-8.881005,9.855115341171603
-9.497736,-10.257935,2.4176402083596287
-7.5738816,-8.446035,10.155709186749759
-9.438167,-10.158101,3.019241660839649
-10.257762,-10.811107,1.3892598187740646
-8.818283,-9.691374,5.738051737826291
-8.506506,-9.404615,6.095337918763253
-8.186104,-9.085601,9.342912389090628
-7.7599015,-8.617585,5.947480358415418
-7.6631002,-8.541474,9.242503083649254
-8.02596,-8.950442,9.054994656125736
-8.029019,-8.93702,6.82514397527304
-8.38479,-9.298361,6.699621278010192
-8.866528,-9.632232,6.00200524832579
-7.46781,-8.423489,10.018368667669428
-8.278571,-9.168588,9.732291939536985
-9.5161295,-10.182646,2.4797138510922867
-10.199092,-10.853033,2.2506508557440785
-8.312983,-9.175994,3.7772898556420245
-8.865071,-9.600339,2.6750984953753303
-8.652729,-9.355432,12.428446270949328
-7.5776734,-8.4736395,9.321530840757873
-8.501011,-9.339375,3.551281281708942
-12.615668,-12.605945,0.231341466057561
-9.929395,-10.572744,1.3086385324571257
-8.290644,-9.103063,12.11156698879389
-8.843158,-9.595222,5.214038973341944
-7.618396,-8.447553,10.030866477914548
-8.156796,-9.06204,9.38633178781398
-8.447756,-9.331685,6.712422962916138
-8.638434,-9.545729,6.525943508589629
-8.020588,-8.928921,9.072318702178965
-7.981508,-8.817916,11.533580739315001
-7.8710227,-8.7973385,8.140108784204863
-8.881076,-9.609563,3.4085220477928164
-9.479531,-10.207953,3.4633071820045984
-8.166411,-9.053984,6.092945521385368
-9.557007,-10.224846,2.520997556661696
-8.668202,-9.526108,3.677895853131508
-7.9793963,-8.867609,9.418531382708597
-8.200806,-9.000128,12.476676697485718
-7.345245,-8.244513,10.522561380943767
-7.757077,-8.6144905,8.568955164275387
-7.444375,-8.376609,10.46933987246331
-8.06951,-8.891368,10.902278167942903
-8.337095,-9.119078,7.015060686423722
-7.338546,-8.256904,9.119549983294892
-8.328333,-9.12097,9.212758918908637
-7.735799,-8.622021,9.519294233073516
-8.412776,-9.173758,8.856081525385267
-7.999777,-8.912408,7.491708971689481
-9.607854,-10.305618,2.8196324999774625
-7.5953116,-8.496319,10.545977025212107
-9.472811,-10.150244,2.663463601941123
-7.4678826,-8.365731,10.467545906376728
-8.77925,-9.5664215,7.308487348306256
-9.307139,-10.035715,3.4224013822143355
-9.187046,-9.906734,3.0132956472799606
-7.9207425,-8.795096,8.54759609951209
-7.9037247,-8.766832,10.404548089729143
-7.9638476,-8.843738,9.081453282918295
-8.8175,-9.578452,2.476426886893737
-8.723968,-9.6366825,5.612658883774138
-8.960517,-9.715032,5.337357893586336
-8.20359,-9.100507,7.523827963743686
-7.9488506,-8.809373,9.378190743452214
-8.227222,-9.078094,6.823264948228795
-9.495988,-10.170205,2.6242068050775647
-8.072679,-8.975876,6.677781243415323
-10.317623,-10.945788,1.2826155722907746
-9.101902,-9.865851,2.4757218050888063
-8.19781,-9.099839,6.108578351648037
-10.492464,-11.058235,0.9919767892194802
