g band,r band,age [Gyr]
-7.7086725,-8.580115,6.500519674130084
-8.550144,-9.386508,5.494836450888929
-9.21962,-9.875596,2.3142622088795406
-8.213429,-9.111319,5.436070390631327
-8.747665,-9.489985,6.0403617230894255
-8.631575,-9.399536,7.2865028662716576
-8.266918,-9.149973,5.473659685732697
-9.205859,-9.887417,2.7125180658767984
-8.292181,-9.191507,5.423579402204275
-8.09997,-8.976057,5.490759772829618
-9.218001,-9.969262,5.492701811177385
-8.568646,-9.42237,5.413421074947305
-8.731557,-9.487399,5.492701811177385
-8.273683,-9.115246,5.462570687824771
-9.364575,-10.113244,2.330106846685524
-9.402694,-10.161168,2.4277623882992607
-8.133601,-9.020418,5.446598929361171
-9.258009,-10.008751,2.3116600022096154
-9.693427,-10.347823,2.262154500950155
-8.344294,-9.112576,6.359492572032287
-8.907366,-9.560299,2.225369057495209
-9.413829,-10.067568,2.2455486523010144
-9.267634,-9.921411,2.246497875295164
-10.028017,-10.681312,2.2343925936182245
-7.6147327,-8.436411,7.209744764546401
-8.3506,-9.224125,5.117950207282245
-7.5749636,-8.482522,5.921704050389246
-9.409425,-10.064012,2.2670153081039377
-7.9789963,-8.8625765,5.486973070670237
-8.18145,-8.957707,5.502598427972567
-8.670416,-9.426678,5.427484696059459
-8.185806,-8.965402,7.592343254280915
-8.500611,-9.260583,6.520123838768894
-8.101549,-8.858869,5.483572572441629
-8.229255,-8.986141,5.4605262954285205
-8.586956,-9.343115,5.422017920058632
-9.819124,-10.474816,2.3040866306459584
-9.023817,-9.780357,2.7208756279545376
-8.365371,-9.238847,5.374272767548026
-9.449741,-10.201105,2.301483498584286
-9.595194,-10.248649,2.238428641918027
-8.779028,-9.621626,5.436070390631327
-9.491434,-10.226401,2.3121329498765633
-9.100171,-9.77028,2.5749442800120352
-8.72439,-9.462981,2.355151607376877
-8.98958,-9.72875,2.3324712989103045
-8.204976,-8.990414,7.44121759017651
-8.359596,-9.168549,5.502404880643706
-8.552563,-9.40758,5.456924670027663
-8.572297,-9.341904,5.486875828346069
-8.047848,-8.97272,6.21790287114643
-8.744299,-9.547294,5.504538788209199
-8.213695,-9.020875,5.46042908352886
-9.76903,-10.422115,2.2291689604078186
-7.9545646,-8.804021,7.999862334163185
-9.058358,-9.873407,5.489205784884303
-8.65327,-9.405454,5.450302168053847
-8.354804,-9.12919,5.512100285689206
-8.500553,-9.276466,7.121383689666771
-8.684034,-9.4410095,5.465197460135132
-8.486602,-9.255968,5.594772114521042
-7.953684,-8.814495,7.190116453002847
-7.9673047,-8.784386,7.443281132182702
-8.786441,-9.647764,5.975056185732189
-8.212153,-9.00414,8.354771857325341
-9.534858,-10.263948,2.3997366582613804
-8.39748,-9.23341,5.395037316519332
-9.803686,-10.554499,2.3733274300909066
-8.334332,-9.220321,5.478325744786861
-8.53198,-9.302569,5.537852604166806
-9.173357,-9.909251,4.202316665651432
-8.329716,-9.116352,5.629943229854142
-8.339273,-9.235765,5.453418459591694
-8.216758,-9.1058855,5.418404374739943
-7.809534,-8.695665,10.53754479461329
-7.774065,-8.642593,5.482018715375746
-8.098435,-8.970307,6.383137224271082
