g band,r band,age [Gyr]
-8.996834,-9.723399,3.1840887917107583
-8.579311,-9.305092,3.1641287795652957
-9.330316,-9.991377,2.409396554984786
-8.810562,-9.538715,3.356489235740586
-8.736373,-9.464674,3.379384344736895
-8.533382,-9.259387,3.1698014840037896
-9.094523,-9.752846,2.378753441283356
-7.9195676,-8.756502,4.610140016258756
-8.855817,-9.631021,2.922504529918287
-9.004268,-9.7027,2.8241358253483515
-8.889438,-9.614735,3.1518690198787045
-9.066936,-9.779549,2.921585306861475
-9.606881,-10.270371,2.436939916139238
-8.978728,-9.668085,2.7635402320574833
-8.8666525,-9.594701,3.492086336501334
-9.767384,-10.495934,2.244362616298332
-8.67301,-9.398964,3.657814240940798
-9.190174,-9.847299,2.3558602452211908
-8.543128,-9.339314,3.242939871238786
-9.011917,-9.664478,2.21610354221111
-9.0199795,-9.747161,3.5597207514065214
-8.834138,-9.531302,2.815589299862536
-8.811268,-9.635235,3.725466683965175
-8.804392,-9.522457,2.974371526784365
-8.877217,-9.605358,3.3546920471513246
-8.81362,-9.540373,3.593662270997129
-9.79782,-10.451511,2.244362616298332
-8.583105,-9.309439,3.1781940625742244
-8.526437,-9.279543,4.749059025529965
-8.66297,-9.390822,3.310387655203474
-8.908405,-9.607861,2.8310631083950337
-8.058382,-8.882509,4.562695186554281
-8.404901,-9.179764,4.313803357943613
-8.621421,-9.347451,3.1704817883125003
-8.929201,-9.657404,3.3641243148684996
-9.262645,-9.931358,2.5486314439168147
-9.516358,-10.170003,2.2431757269473103
-7.891884,-8.756468,4.29428841148413
-8.755171,-9.562206,3.303406728587463
-8.925248,-9.653242,3.3319912021984965
-8.841711,-9.521924,2.6978838520878234
-8.994331,-9.685926,2.7783590637488995
-9.394529,-10.10394,2.899280525581638
-9.118317,-9.840422,3.0722211288662695
-9.255312,-9.9471855,2.780210633164657
-9.105931,-9.761842,2.3118964751151587
-8.40084,-9.266315,4.051688722002483
-9.0535,-9.768276,2.9367469767329144
-8.920597,-9.5978985,2.661834160895724
-8.882326,-9.596088,2.929627295745231
-8.756469,-9.484937,3.4597342341117816
-8.882191,-9.609954,3.5141408413256485
-8.641993,-9.375132,4.051688722002483
-8.757816,-9.485189,3.2381933050890925
-9.469167,-10.135394,2.4707903120101307
-8.785435,-9.513539,3.349075589099158
-8.908067,-9.62785,3.0155829492976256
-8.136655,-8.954235,4.192917850241498
-8.925205,-9.709944,3.2377410631198966
-8.910353,-9.638677,3.382972848130276
-9.651193,-10.307857,2.339088774204521
-8.726716,-9.540583,3.2768073256088392
-8.52645,-9.322934,4.3354100916029505
-8.767775,-9.4939165,3.711385795165606
-8.676854,-9.5041685,3.612711730581177
-8.967309,-9.664679,2.816976112623882
-9.004031,-9.7214985,2.9601554765639673
-8.346284,-9.079949,4.079261159305121
-8.517842,-9.348222,3.6805419770216066
-9.054597,-9.747827,2.7892345333469457
-8.562222,-9.350826,4.281547564111145
-8.938518,-9.667166,3.433810729553846
-9.100391,-9.819738,3.005059314911515
-8.72958,-9.398389,2.5516740746590063
-8.765289,-9.540462,3.279288619537109
-9.266741,-9.933447,2.485582613146139
-8.123692,-8.973955,3.5661597941767234
-8.887213,-9.6115265,3.127100444501769
-8.7375555,-9.465748,3.3625522562215515
-9.201257,-9.869461,2.5324772626780767
-8.893112,-9.692961,3.2840248441320163
-9.09382,-9.748893,2.282064120659948
-8.617667,-9.344358,3.598537219380919
-8.808709,-9.531635,3.092505704351588
-8.387873,-9.240138,4.072803269339696
-8.862612,-9.588427,3.6964111734360987
-9.146536,-9.874229,3.2862788148407667
-8.51336,-9.246185,4.398357970256885
-9.185695,-9.906645,3.0439226251248908
-8.928146,-9.654542,3.179781221646426
-8.478339,-9.204936,3.6060688617434913
-8.734079,-9.4600115,3.6595808446861806
-9.087533,-9.814992,3.251073935673242
-8.797965,-9.594909,4.198472239742426
-8.6944895,-9.425062,3.920500964346889
-8.991376,-9.718446,3.1970063209413375
-8.414987,-9.14196,3.5761451232021617
-8.773788,-9.501015,3.7614966982065727
-8.976646,-9.702204,3.1584542148155066
-8.810555,-9.538151,3.2713925843730625
-8.900508,-9.609055,2.8932977824657886
-9.475977,-10.139012,2.431763627046884
-8.786736,-9.51537,3.4317978288747426
-8.384919,-9.236806,4.141982240169407
-8.691523,-9.419525,3.4956520838841545
-9.147812,-9.875745,3.322768325613561
-8.753236,-9.526726,3.2837988969534155
-8.714317,-9.442584,3.3739999182654703
-8.654435,-9.344388,2.7674771555227125
-8.596747,-9.320961,3.124598361072925
-9.026392,-9.676164,2.16162456901203
-9.078475,-9.794165,2.943175780187829
-8.97705,-9.703402,3.625768167677114
-9.897514,-10.577728,2.6978838520878234
-8.830009,-9.653415,3.5286060783114674
-9.065987,-9.772099,2.8764908239093145
-9.375758,-10.031912,2.320649082644046
-8.818093,-9.491296,2.611960748128137
-8.225258,-9.046668,4.541001423075926
-9.144355,-9.812832,2.5411411939025186
-8.840682,-9.559208,2.9853696061404325
-9.0885105,-9.75638,2.5219344984342342
-8.670677,-9.397648,3.576367236398493
-8.957186,-9.72773,3.258752702380031
-8.80656,-9.524432,2.969786980445896
-8.877225,-9.60544,3.479152238227236
-9.136808,-9.864558,3.515253355523342
-8.923494,-9.641193,2.965660040134388
