g band,r band,age [Gyr]
-11.054081,-11.379407,0.7358505936142965
-8.955412,-9.697197,2.2877497309259756
-9.621065,-10.312699,1.7136395868424668
-10.179907,-10.788188,1.4422986720053395
-10.645425,-10.956592,0.7104297447828163
-10.819773,-11.143722,0.7333347637388457
-10.111749,-10.823725,2.0616073250054914
-9.670377,-10.320235,1.555870599371337
-11.364924,-11.668874,0.6978370518969079
-9.889795,-10.579273,1.7114551579515673
-11.517457,-11.805315,0.6706192211226103
-11.240707,-11.402986,0.4865142868660186
-10.945614,-11.498742,1.1916471684314835
-8.209311,-9.013711,5.992163166714077
-7.877633,-8.712556,11.968658236941485
-9.376365,-10.079825,1.8301064403456433
-9.305176,-10.035619,3.914196433713247
-9.188853,-9.800763,1.533392436296646
-8.407523,-9.207625,6.327160058148983
-7.765678,-8.659489,11.102815183785602
-8.69498,-9.552799,6.49061403342561
-10.509983,-10.850285,0.7640147004989171
-9.155839,-9.903201,2.4923894469220436
-8.462916,-9.286568,4.140267295642579
-11.069776,-11.321101,0.6009513154503185
-11.247865,-11.572916,0.7353472369952865
-8.840431,-9.607753,6.159544040772276
-11.461132,-11.728769,0.6315137174793666
-10.646489,-11.233074,1.0357101056106917
-8.482375,-9.296935,9.026162380227493
-9.32015,-10.047868,3.2898860202740714
-10.871029,-11.328835,0.8009396307632688
-11.510037,-11.733627,0.516430404416818
-10.045237,-10.739237,1.7340184808233605
-10.399058,-11.050846,1.3242895337558398
-11.45817,-11.778372,0.7265405664618267
-10.1582985,-10.782019,1.555870599371337
-7.6882763,-8.608672,8.928345167756259
-9.38125,-10.08993,1.9426527396005966
-7.691776,-8.555564,6.992297713754529
-10.683197,-10.980972,0.6872550741115084
-10.693144,-11.236325,1.130420018920553
-8.844035,-9.611102,2.6110274929806963
-10.451158,-11.083754,1.180502516374398
-8.188202,-8.993211,8.309362073138978
-8.603467,-9.355607,5.217811400769381
-9.230838,-9.9552145,3.1286917633535634
-9.512367,-10.183532,2.047728808693721
-8.664269,-9.401999,4.3231274552282315
-9.05978,-9.831195,3.7851816890612806
-10.976838,-11.338098,0.8054581844634381
-9.401433,-10.127609,2.4550465655764437
-9.099057,-9.820381,3.053055116312766
-11.178793,-11.445905,0.630503604937898
-8.57116,-9.418642,3.59344099542003
-10.515225,-10.864694,0.7818547126640851
-10.689808,-11.218574,1.111304683928056
-11.085801,-11.3808975,0.6827187712264688
-10.459555,-10.996964,1.1227258413307304
-9.4025545,-10.126138,2.0734456739391316
-8.591931,-9.348053,5.420063923326261
-11.432722,-11.560781,0.42151407388978335
-12.786571,-12.686473,0.11095645355329964
-9.291482,-10.016508,2.2929601562416604
-9.487495,-10.188822,2.8437562138306625
-10.3923235,-10.718748,0.7378632699011902
-8.7802515,-9.535167,5.357792254967327
-10.596876,-11.033731,0.7230168966114388
-8.873971,-9.611618,4.317618233399019
-9.29444,-9.963131,1.8235839939804315
-11.321326,-11.560826,0.5837622719273483
-9.32998,-10.069156,4.480757945519677
-9.242731,-10.02173,2.734565134855492
