Galaxy ID,Time Since Last Major Merger [Gyr],Number of Major Mergers,Numbber of Minor Mergers
235701,12.361172370658442,4,4
235722,13.8,0,0
236763,12.698000090258518,2,2
236767,12.182845139342968,2,3
236773,12.259335340432736,2,0
237946,12.698000090258518,3,5
237956,13.8,0,2
237959,13.010124756583883,2,0
237999,13.8,0,0
238007,13.8,0,0
239250,10.083061130481992,6,0
239253,8.356294756117382,8,4
239255,10.228946019806829,6,4
239257,11.472636476156389,3,1
239258,12.259335340432736,2,1
240004,12.894981355405132,3,1
240016,8.06560019250075,4,0
241165,12.62066479053492,4,1
241171,12.894981355405132,1,0
242215,11.317040961531216,4,5
242221,8.21393431111962,2,0
242224,7.1271910119321165,4,1
242227,10.860805387276075,3,0
242230,8.841999739310916,4,0
242234,8.06560019250075,2,3
242239,6.2282824636046845,4,2
243188,9.78178393942305,8,9
243190,12.361172370658442,2,6
243191,9.92715903124954,3,1
243213,8.06560019250075,3,2
244318,1.0518636497159117,9,7
244320,8.559304846246299,4,2
244328,12.55480493374341,4,2
244337,11.766835879457043,2,3
244363,13.8,0,0
245136,13.8,0,2
245137,0.13786721139611363,6,2
245147,11.317040961531216,3,2
245148,12.894981355405132,1,3
246232,7.790641621123916,3,6
246239,11.56482052958491,6,1
246248,9.627308552926124,2,0
246263,12.445128288561726,1,2
247350,8.841999739310916,7,1
247365,12.698000090258518,1,1
248169,11.317040961531216,3,1
248179,13.8,0,0
248211,13.8,0,0
248223,11.317040961531216,1,1
249173,6.343349487178175,5,1
249174,13.8,0,4
249178,11.472636476156389,2,2
249184,12.259335340432736,2,1
249232,12.031032769266922,5,3
250390,7.790641621123916,5,4
250396,1.0518636497159117,5,0
250398,6.511025527436423,1,3
250400,10.398502407966777,3,2
250403,10.398502407966777,5,1
250431,12.894981355405132,2,0
251301,11.007950132808553,2,2
251310,11.903627662592406,4,1
251316,10.555201291724902,2,1
251317,7.1271910119321165,2,1
251326,10.860805387276075,3,0
251333,13.8,0,0
252261,13.198853574391512,1,2
252265,13.8,0,2
252280,9.92715903124954,1,1
252288,13.8,0,0
252999,9.627308552926124,5,4
253000,8.356294756117382,2,4
253001,12.894981355405132,2,2
253004,6.343349487178175,2,0
253013,9.627308552926124,1,3
253015,10.555201291724902,4,2
253016,10.083061130481992,1,1
253040,13.8,0,0
254113,6.343349487178175,3,8
254117,10.555201291724902,1,4
254121,6.673014217597259,4,3
254130,13.8,0,0
254132,12.894981355405132,4,0
254145,13.8,0,0
254157,13.8,0,0
254183,12.62066479053492,2,1
254925,3.420547659840111,3,3
254928,11.903627662592406,4,1
254938,12.804875891454154,3,2
255623,3.9566148760250575,4,3
255629,13.8,0,4
256520,12.977660855576495,3,2
256527,10.860805387276075,4,5
256539,13.8,0,0
257302,1.7683145868784629,4,4
257311,5.740039501884972,5,1
258264,3.870100791557793,12,6
258268,9.462953435380172,4,3
258271,9.155686374365665,3,1
258281,10.083061130481992,2,1
258309,13.8,0,0
258310,9.92715903124954,2,0
259121,8.21393431111962,3,1
259124,9.627308552926124,1,0
259136,11.472636476156389,3,0
259137,12.361172370658442,3,1
259140,13.8,0,1
260014,0.7996985537050032,29,10
260015,7.1271910119321165,2,6
260019,11.766835879457043,2,1
260026,11.317040961531216,2,1
260863,2.841325664222045,3,3
260864,2.2147095901433502,5,4
260866,3.693728374563479,3,2
260868,13.056632387368863,2,1
260930,13.8,0,0
260935,13.8,0,0
261963,12.804875891454154,1,2
261965,13.010124756583883,1,4
261972,7.790641621123916,6,2
262665,11.766835879457043,3,0
262672,12.77131608967524,1,2
262677,10.398502407966777,1,1
262695,11.766835879457043,2,3
263559,8.21393431111962,6,2
263560,13.8,0,2
263569,11.56482052958491,1,3
263577,11.766835879457043,2,2
263581,12.55480493374341,2,1
263585,11.164723670049518,3,0
263588,10.860805387276075,8,1
264419,8.559304846246299,4,3
264439,12.259335340432736,5,3
265274,9.462953435380172,4,4
265276,11.56482052958491,2,1
265930,11.56482052958491,4,3
265932,7.950232596370229,6,2
265933,11.317040961531216,2,2
265943,10.860805387276075,2,0
266559,5.61056555205565,7,7
266567,8.841999739310916,3,0
267332,11.903627662592406,1,1
267333,13.8,0,0
267335,12.445128288561726,4,0
268303,11.164723670049518,2,0
268316,8.841999739310916,3,1
268910,12.031032769266922,2,2
268914,10.71425401075792,2,1
269446,13.8,0,1
269448,10.083061130481992,1,1
269457,13.010124756583883,2,0
270079,6.511025527436423,5,3
270083,1.6529178379808374,4,2
270090,7.5813644077819715,3,1
270094,7.790641621123916,3,0
270967,11.164723670049518,2,4
270979,13.8,0,0
270985,12.804875891454154,1,2
271001,13.8,0,0
271733,13.010124756583883,2,11
271735,5.060286141005806,2,2
271752,9.462953435380172,2,0
272322,9.92715903124954,3,5
272329,12.182845139342968,3,0
272333,13.8,0,1
273150,8.841999739310916,5,2
273156,11.164723670049518,2,0
273157,4.914126740144443,3,0
273999,11.766835879457043,2,3
274001,9.155686374365665,3,5
274009,12.361172370658442,3,1
274034,13.8,0,0
274791,9.627308552926124,7,7
274795,9.017171205041503,4,5
274796,12.804875891454154,4,3
274797,10.71425401075792,3,2
274822,12.445128288561726,2,0
275533,10.398502407966777,11,2
275534,11.903627662592406,5,5
275535,8.06560019250075,4,0
275538,10.228946019806829,2,4
275544,11.164723670049518,4,1
275554,9.389280682850277,2,2
276220,6.2282824636046845,3,4
276227,12.445128288561726,1,1
276228,13.8,0,0
276229,11.007950132808553,6,2
276252,13.8,0,0
276253,10.860805387276075,4,0
276285,13.8,0,0
277022,7.450283783623472,1,2
277025,9.462953435380172,3,2
277030,13.14922900936169,1,2
277052,12.698000090258518,1,2
277689,10.860805387276075,3,3
277711,12.77131608967524,3,0
278305,11.007950132808553,1,1
278308,12.031032769266922,5,0
278315,4.61076233003753,2,1
278316,13.14922900936169,1,7
278869,13.056632387368863,1,1
279711,7.450283783623472,2,5
279712,13.8,0,2
280462,12.62066479053492,1,3
280464,12.62066479053492,1,1
280486,13.8,0,0
281072,7.5813644077819715,5,7
281079,7.5813644077819715,3,1
281088,13.8,0,0
281093,13.8,0,0
281094,13.8,0,0
281704,7.1271910119321165,7,4
281719,13.8,0,0
281733,11.766835879457043,1,5
282380,12.361172370658442,3,1
282383,7.1271910119321165,2,1
282384,12.894981355405132,2,1
282391,12.698000090258518,2,0
282401,13.8,0,0
283011,4.453332039958986,5,9
283021,9.92715903124954,4,2
283022,13.8,0,0
283037,13.8,0,0
283041,13.8,0,0
283046,13.8,0,0
283639,9.92715903124954,2,1
283663,12.259335340432736,3,1
283668,11.56482052958491,2,2
284325,11.007950132808553,5,0
284330,13.8,0,0
284952,12.62066479053492,4,3
285484,3.9566148760250575,4,0
285491,12.445128288561726,4,1
285513,12.55480493374341,2,3
286071,8.841999739310916,4,2
286073,12.445128288561726,1,0
286697,10.860805387276075,2,2
286700,13.8,0,3
286712,10.860805387276075,5,0
287335,2.5342256999883768,3,3
287336,2.841325664222045,5,3
287344,8.841999739310916,2,1
287360,11.007950132808553,3,2
288019,12.259335340432736,2,1
288743,3.693728374563479,9,8
288744,12.77131608967524,5,6
288753,13.8,0,0
289445,13.8,0,0
289447,13.8,0,0
289947,10.71425401075792,2,2
289984,13.8,0,0
290013,13.8,0,1
290643,4.291913083776049,2,0
290650,12.698000090258518,2,1
290662,13.8,0,3
291115,12.698000090258518,3,6
291129,7.790641621123916,2,2
291893,9.78178393942305,1,3
291894,10.083061130481992,4,2
291897,10.555201291724902,4,2
292355,0.13786721139611363,10,4
292357,11.56482052958491,2,1
292361,12.361172370658442,1,3
292923,10.555201291724902,4,2
292925,6.673014217597259,9,3
292932,12.894981355405132,1,3
292937,11.317040961531216,4,1
292938,13.8,0,0
292958,12.62066479053492,2,2
293440,6.343349487178175,4,2
293441,13.8,0,4
293442,6.673014217597259,4,2
293446,10.71425401075792,1,2
294047,13.010124756583883,1,7
294049,12.55480493374341,5,1
294054,12.031032769266922,3,0
294055,11.007950132808553,1,5
294056,11.903627662592406,3,1
294067,13.8,0,0
294069,13.8,0,0
294070,13.8,0,0
294515,0.7996985537050032,4,2
294520,10.083061130481992,5,1
294549,13.8,0,0
295091,11.903627662592406,2,2
295682,12.259335340432736,4,2
295685,13.8,0,1
296309,6.829554589521826,3,0
296787,11.766835879457043,10,9
296792,12.361172370658442,3,2
296793,12.031032769266922,4,2
296804,13.056632387368863,2,1
297220,12.977660855576495,1,3
297712,2.841325664222045,7,2
297722,9.627308552926124,1,0
298208,12.55480493374341,3,3
298209,12.031032769266922,3,1
298246,12.182845139342968,4,1
298893,10.228946019806829,6,0
298900,13.198853574391512,1,0
299431,11.317040961531216,4,6
299440,12.698000090258518,1,3
299452,9.627308552926124,1,2
299942,10.860805387276075,2,1
300573,12.445128288561726,1,0
300583,13.010124756583883,2,1
301139,12.698000090258518,3,0
301147,5.61056555205565,2,3
301148,11.903627662592406,1,1
301747,5.410432554332628,3,2
302165,11.903627662592406,2,8
302773,9.78178393942305,3,3
302789,13.8,0,0
303364,6.98087446663476,5,2
304216,12.55480493374341,1,2
304237,13.056632387368863,1,0
304726,1.7683145868784629,6,4
304727,11.164723670049518,4,3
304728,13.8,0,4
304743,10.228946019806829,3,2
305093,13.8,0,1
305656,13.8,0,2
305657,12.182845139342968,3,0
306062,6.829554589521826,3,4
306064,10.083061130481992,4,2
306074,11.56482052958491,1,0
306516,2.105340709255928,12,12
306519,8.559304846246299,7,2
306537,10.083061130481992,3,1
306946,12.445128288561726,4,2
307442,12.62066479053492,3,3
307452,11.56482052958491,1,1
307469,12.977660855576495,2,2
308602,6.511025527436423,3,0
309046,12.182845139342968,6,3
309050,4.61076233003753,4,0
309071,13.27352288733255,1,4
310511,13.104017017822397,2,2
310996,12.445128288561726,2,2
311305,12.804875891454154,1,2
311310,12.804875891454154,2,1
311885,3.039446653941879,8,9
311886,13.010124756583883,1,0
312414,5.060286141005806,7,2
312418,3.512781268699348,3,3
312422,12.259335340432736,3,1
312894,9.627308552926124,5,4
313959,12.182845139342968,3,0
314366,9.462953435380172,6,4
314368,10.71425401075792,1,3
314774,10.860805387276075,1,2
314780,13.8,0,0
315151,13.010124756583883,2,3
315154,13.8,0,0
315520,4.126382949614405,3,3
315521,10.71425401075792,2,2
316033,13.8,0,0
316050,12.445128288561726,1,0
316354,1.2972064222772546,5,5
316365,13.8,0,0
316855,3.9566148760250575,4,2
316856,12.445128288561726,3,1
317313,9.462953435380172,1,1
317724,9.92715903124954,4,0
318212,1.6529178379808374,5,4
318216,10.398502407966777,3,3
318218,6.98087446663476,5,2
318234,13.8,0,0
318235,13.8,0,0
318660,11.317040961531216,4,2
319150,6.673014217597259,3,4
319648,12.031032769266922,3,0
319649,10.398502407966777,2,0
319653,10.083061130481992,2,6
320024,12.445128288561726,3,0
320438,13.8,0,0
320446,12.445128288561726,3,2
320746,6.829554589521826,1,1
320763,13.8,0,0
321206,12.182845139342968,1,2
321676,11.903627662592406,3,3
321681,5.740039501884972,3,1
321682,8.688041270237905,1,1
321689,13.8,0,1
322167,11.766835879457043,1,0
322171,13.8,0,0
322979,0.7996985537050032,8,7
323457,11.56482052958491,3,5
323462,12.445128288561726,1,2
323856,12.55480493374341,1,2
323857,13.8,0,0
324131,12.361172370658442,5,4
324136,11.317040961531216,1,2
324573,8.21393431111962,7,1
325000,8.841999739310916,3,3
325006,5.410432554332628,5,1
325009,11.317040961531216,3,2
325341,9.017171205041503,2,2
325813,6.2282824636046845,5,3
326219,8.688041270237905,2,3
326220,13.010124756583883,1,6
326236,8.688041270237905,3,0
326243,13.8,0,0
326656,12.55480493374341,2,2
326660,11.903627662592406,3,1
326664,11.007950132808553,4,1
326674,13.8,0,3
327124,13.8,0,1
327408,12.698000090258518,2,3
327409,13.8,0,5
327411,13.8,0,0
327418,13.8,0,0
327419,10.083061130481992,3,1
327423,12.698000090258518,1,1
327427,13.8,0,0
328252,0.6709845706668234,10,3
328256,10.860805387276075,1,3
328677,6.511025527436423,6,8
329109,12.259335340432736,3,0
329117,9.78178393942305,4,2
329121,13.8,0,0
329851,11.903627662592406,2,2
330553,5.410432554332628,4,8
330957,11.317040961531216,3,1
331312,10.555201291724902,2,2
331321,10.083061130481992,2,0
331701,12.182845139342968,4,6
332069,10.71425401075792,3,1
332081,12.77131608967524,1,0
332813,8.559304846246299,3,2
332815,13.010124756583883,2,2
333267,6.98087446663476,3,0
333682,13.8,0,0
334031,10.398502407966777,2,2
334033,12.361172370658442,2,3
334727,4.914126740144443,2,8
334730,10.555201291724902,2,0
334739,13.8,0,0
334744,13.8,0,0
334751,13.8,0,0
335488,12.77131608967524,2,1
335495,12.361172370658442,3,0
335508,13.8,0,0
335929,9.155686374365665,1,1
336279,11.56482052958491,3,0
336516,5.989919683560276,7,8
336518,10.71425401075792,3,1
336797,10.71425401075792,3,2
336798,7.314853196564868,1,2
336800,12.62066479053492,1,0
337051,3.039446653941879,5,0
337058,12.977660855576495,2,0
337450,12.361172370658442,2,2
337845,5.202907732559084,7,2
337855,9.155686374365665,3,2
338148,3.512781268699348,3,3
338152,12.031032769266922,3,4
338158,13.8,0,0
338167,13.8,0,0
338462,12.361172370658442,2,1
338463,5.410432554332628,3,3
338471,13.8,0,0
338472,12.804875891454154,1,2
338821,13.056632387368863,1,1
339199,13.8,0,0
339559,12.62066479053492,3,2
339865,13.8,0,0
339866,12.031032769266922,1,1
339871,13.8,0,0
340355,4.126382949614405,7,6
340586,10.860805387276075,4,6
340602,12.55480493374341,2,0
340976,6.511025527436423,5,2
340980,13.8,0,0
340982,8.559304846246299,3,1
340986,13.8,0,0
341356,12.445128288561726,9,7
341362,12.445128288561726,2,3
341687,12.361172370658442,6,2
342050,12.698000090258518,2,2
342057,8.21393431111962,4,1
342061,13.8,0,0
342351,13.8,0,0
342353,12.77131608967524,2,5
342354,13.8,0,0
342360,13.8,0,0
342366,13.8,0,0
342371,13.8,0,0
342689,1.6529178379808374,7,3
342690,9.389280682850277,4,3
342692,13.8,0,2
342696,5.202907732559084,4,3
343431,9.462953435380172,2,0
343434,13.8,0,0
343438,11.56482052958491,3,0
343638,3.9566148760250575,3,3
343640,3.039446653941879,2,3
343642,8.688041270237905,3,3
343643,12.182845139342968,1,3
343644,11.56482052958491,5,1
343648,13.8,0,1
343988,13.380375797286645,1,2
343990,10.228946019806829,4,2
344306,13.8,0,1
344604,7.314853196564868,3,1
344989,13.14922900936169,1,4
344990,12.804875891454154,2,3
345260,13.8,0,0
345268,13.8,0,0
345270,13.8,0,0
345459,13.056632387368863,1,1
345474,13.8,0,0
345815,12.259335340432736,2,2
346076,9.155686374365665,3,7
346080,3.9566148760250575,4,2
346750,8.559304846246299,4,1
347249,13.8,0,0
347255,13.8,0,0
347257,13.8,0,0
347510,10.555201291724902,4,2
347511,9.627308552926124,6,2
347514,5.202907732559084,4,0
347515,9.017171205041503,1,1
347785,2.841325664222045,5,7
348043,12.804875891454154,2,3
348045,11.317040961531216,3,1
348047,10.228946019806829,4,1
348593,2.4291292845389068,13,7
348909,12.361172370658442,1,2
349414,10.083061130481992,4,11
349415,13.8,0,4
349424,13.8,0,0
349627,4.126382949614405,3,3
349903,9.627308552926124,2,2
349904,11.56482052958491,2,4
350185,6.2282824636046845,2,1
350495,8.06560019250075,5,5
350500,13.8,0,0
350852,13.8,0,0
350853,13.8,0,0
351452,8.21393431111962,6,5
352071,12.361172370658442,2,1
352362,8.841999739310916,2,2
352818,7.790641621123916,5,4
352826,12.445128288561726,2,1
352827,12.698000090258518,2,1
353168,8.356294756117382,4,3
353173,12.77131608967524,1,0
353177,7.450283783623472,4,2
353430,12.031032769266922,2,2
353977,8.559304846246299,3,5
354489,12.445128288561726,1,3
354733,12.361172370658442,1,0
354736,11.164723670049518,5,3
355233,3.420547659840111,3,1
355542,11.903627662592406,1,3
355553,10.228946019806829,1,1
355927,9.017171205041503,2,0
356182,12.259335340432736,3,2
356421,0.40814160124130494,3,0
356426,10.860805387276075,1,0
357236,5.202907732559084,2,2
358023,12.361172370658442,2,0
358275,11.903627662592406,2,3
358588,12.031032769266922,1,3
358589,10.228946019806829,5,2
359086,13.8,0,5
359087,1.4173900744546557,3,0
359336,13.010124756583883,2,0
359641,12.55480493374341,2,0
359651,12.698000090258518,2,0
359811,6.343349487178175,4,3
360090,12.445128288561726,2,2
360092,12.031032769266922,3,2
360096,12.698000090258518,2,2
360514,8.21393431111962,3,0
360916,1.6529178379808374,3,8
361208,12.698000090258518,1,1
361419,2.7403023795756303,3,1
361420,12.62066479053492,3,2
361427,10.71425401075792,1,1
361757,12.77131608967524,2,1
361759,11.317040961531216,2,1
362043,12.62066479053492,3,1
362052,13.8,0,0
362058,13.8,0,0
362370,10.860805387276075,3,10
362375,12.77131608967524,2,4
362551,2.7403023795756303,5,3
362552,11.56482052958491,4,4
362556,13.8,0,1
362558,10.71425401075792,2,0
362559,8.21393431111962,6,0
362782,8.688041270237905,5,2
363524,5.866461537501614,7,0
363529,13.010124756583883,3,0
363981,7.950232596370229,6,10
364808,8.688041270237905,2,0
365010,11.317040961531216,3,9
365012,12.361172370658442,2,4
365015,8.21393431111962,2,1
365264,5.989919683560276,3,0
365494,10.555201291724902,4,3
365502,12.259335340432736,2,2
365509,13.8,0,0
365512,13.8,0,0
365514,13.8,0,0
365744,8.841999739310916,4,4
366034,12.031032769266922,4,1
366339,2.7403023795756303,6,4
366344,11.317040961531216,7,2
366351,12.77131608967524,1,2
366794,13.056632387368863,1,0
366804,13.8,0,0
366807,13.8,0,0
366812,13.8,0,0
367140,3.870100791557793,4,1
367142,4.764322389615255,4,1
367457,12.62066479053492,4,4
367466,13.8,0,0
367471,13.8,0,0
367693,11.766835879457043,2,1
367933,12.804875891454154,2,3
368170,12.62066479053492,4,5
368174,7.314853196564868,3,2
368437,12.259335340432736,2,6
368439,8.688041270237905,3,0
368443,7.1271910119321165,2,1
368455,13.8,0,0
368457,13.8,0,0
368706,12.62066479053492,2,0
368884,11.007950132808553,2,3
368890,13.8,0,0
368891,12.977660855576495,1,1
368910,13.8,0,0
369154,12.445128288561726,1,5
369156,13.8,0,0
369367,8.559304846246299,4,5
369547,13.8,0,0
369792,6.2282824636046845,3,0
369795,13.8,0,0
369800,13.8,0,0
370007,12.259335340432736,3,0
370191,12.894981355405132,1,3
370198,3.512781268699348,2,1
370533,10.228946019806829,3,1
370781,9.627308552926124,2,9
370784,11.766835879457043,4,3
371013,11.164723670049518,5,6
371014,8.841999739310916,5,1
371260,2.2147095901433502,4,1
371477,7.950232596370229,3,4
371483,13.8,0,0
371487,7.790641621123916,3,1
371710,13.056632387368863,1,2
372577,13.8,0,0
372780,12.031032769266922,3,2
372784,8.559304846246299,2,2
373059,13.8,0,0
373068,13.8,0,0
373080,13.8,0,0
373292,12.804875891454154,2,4
373510,0.27394957471619147,4,6
373699,4.914126740144443,2,2
373702,13.104017017822397,1,3
373705,12.182845139342968,2,2
373953,8.21393431111962,4,1
374230,3.1365850089211675,2,1
374382,11.317040961531216,3,0
374604,13.8,0,0
374792,12.445128288561726,1,5
374793,12.361172370658442,2,3
374803,13.8,0,0
374809,5.740039501884972,2,1
375020,6.343349487178175,3,5
375025,11.56482052958491,4,0
375027,13.8,0,0
375034,13.8,0,0
375405,10.71425401075792,2,3
375645,5.740039501884972,4,1
376132,2.105340709255928,8,5
376135,4.914126740144443,5,0
376137,6.343349487178175,2,1
376544,11.766835879457043,5,6
376546,11.903627662592406,5,1
376963,2.4291292845389068,4,4
376967,10.228946019806829,3,1
376969,12.77131608967524,3,3
376970,12.361172370658442,3,0
377214,12.55480493374341,1,2
377398,4.764322389615255,6,6
377402,12.62066479053492,2,0
378301,12.361172370658442,2,1
378944,11.164723670049518,4,2
378945,12.62066479053492,5,2
379150,10.228946019806829,3,0
379322,12.182845139342968,4,1
379324,4.453332039958986,6,0
379744,11.903627662592406,5,2
379953,10.083061130481992,6,1
380756,9.92715903124954,2,1
380935,11.472636476156389,4,7
381154,12.62066479053492,1,3
381396,8.688041270237905,4,0
381399,9.389280682850277,4,0
381404,10.555201291724902,2,2
382060,12.894981355405132,2,1
382064,13.8,0,0
382684,7.5813644077819715,4,3
382687,8.559304846246299,4,0
382692,8.688041270237905,1,3
382940,13.8,0,0
383119,5.740039501884972,2,3
383507,11.164723670049518,2,1
383508,13.104017017822397,1,2
384104,5.202907732559084,3,5
384113,10.71425401075792,1,4
384358,13.8,0,1
384707,9.78178393942305,4,1
385117,12.182845139342968,3,3
385354,13.8,0,0
385801,12.031032769266922,2,1
386249,12.259335340432736,6,3
386252,9.92715903124954,4,3
386436,12.031032769266922,2,3
386624,13.8,0,0
387239,7.5813644077819715,1,0
387591,5.989919683560276,4,3
387594,13.8,0,2
387936,13.010124756583883,2,1
387939,6.673014217597259,5,1
387945,13.8,0,0
388117,12.182845139342968,2,2
388625,10.860805387276075,2,0
388626,7.950232596370229,2,4
388821,10.555201291724902,4,2
388831,7.950232596370229,3,0
389349,12.977660855576495,2,2
390127,0.001,5,7
390724,13.056632387368863,1,5
391086,5.989919683560276,1,1
391264,13.8,0,0
391682,13.8,0,0
392370,13.010124756583883,3,1
392735,13.8,0,0
392963,9.92715903124954,4,1
393120,6.829554589521826,4,1
393126,6.98087446663476,6,1
393337,12.894981355405132,2,2
393547,12.182845139342968,2,2
393888,7.790641621123916,4,3
394081,4.914126740144443,3,0
394242,12.77131608967524,2,6
394247,10.398502407966777,4,1
394448,6.98087446663476,3,1
394852,9.627308552926124,2,0
394853,11.903627662592406,1,1
394854,11.164723670049518,1,1
395153,9.017171205041503,5,3
395155,10.083061130481992,3,2
395338,12.259335340432736,3,3
395536,11.903627662592406,2,5
395885,12.182845139342968,2,0
395887,1.4173900744546557,3,0
396079,13.8,0,0
397260,5.410432554332628,6,9
397261,12.361172370658442,6,5
397264,9.627308552926124,4,3
397420,5.61056555205565,4,2
397685,12.182845139342968,3,1
397876,10.860805387276075,2,1
398287,9.462953435380172,4,2
398405,9.155686374365665,2,5
398551,8.356294756117382,3,3
398554,13.8,0,1
399101,5.989919683560276,2,6
399104,8.06560019250075,2,1
399397,11.317040961531216,3,1
399521,9.462953435380172,5,4
399522,12.361172370658442,4,0
399523,7.314853196564868,3,1
399681,12.031032769266922,1,2
399684,12.445128288561726,3,0
400552,11.164723670049518,3,1
400557,11.007950132808553,3,7
400695,7.5813644077819715,3,4
400853,10.083061130481992,5,1
400858,11.766835879457043,2,1
401062,4.291913083776049,4,5
401065,0.9266483383810105,4,0
401340,12.698000090258518,2,2
401537,7.450283783623472,6,3
401670,10.555201291724902,6,6
401859,5.202907732559084,4,6
402024,12.031032769266922,4,1
402293,8.21393431111962,4,3
402295,10.71425401075792,4,4
402483,9.155686374365665,8,4
402485,13.8,0,1
402769,10.555201291724902,2,6
402772,13.010124756583883,5,1
402980,12.445128288561726,1,0
403111,10.555201291724902,2,2
403262,9.78178393942305,4,2
403388,8.21393431111962,2,6
403389,13.331918027921478,1,3
403506,7.790641621123916,8,8
403509,10.860805387276075,2,1
403629,13.8,0,0
403633,13.8,0,0
404094,8.688041270237905,3,2
404219,12.62066479053492,1,2
404645,9.017171205041503,6,0
404772,11.56482052958491,1,6
404888,13.010124756583883,2,8
404889,12.55480493374341,4,0
404890,7.450283783623472,2,2
404898,13.8,0,0
404899,13.8,0,0
405134,11.317040961531216,2,0
405135,10.860805387276075,3,0
406137,12.894981355405132,1,2
406139,10.398502407966777,2,1
406380,9.627308552926124,2,2
406381,7.950232596370229,5,5
406497,6.511025527436423,2,1
407021,1.4173900744546557,5,2
407022,5.866461537501614,3,1
407472,9.462953435380172,3,4
407474,12.031032769266922,1,1
407476,12.77131608967524,1,3
407477,11.472636476156389,2,4
407478,13.8,0,0
407823,9.017171205041503,6,2
407927,13.010124756583883,2,5
408081,13.8,0,0
408499,9.78178393942305,3,0
408936,11.317040961531216,4,3
409226,11.766835879457043,4,5
409231,10.228946019806829,3,2
409479,13.8,0,0
409884,12.031032769266922,3,1
409886,11.56482052958491,3,1
409889,13.8,0,0
409991,13.8,0,0
410304,9.78178393942305,2,0
410306,11.903627662592406,1,0
410456,12.259335340432736,2,6
410457,7.5813644077819715,7,1
410567,12.804875891454154,2,12
410576,13.8,0,0
410701,12.182845139342968,3,4
410702,8.356294756117382,4,0
410887,5.740039501884972,1,3
411041,9.462953435380172,1,0
411164,11.317040961531216,3,1
411323,9.017171205041503,3,2
411640,10.398502407966777,2,1
411955,13.8,0,0
412744,10.555201291724902,5,1
412912,12.62066479053492,8,3
413091,7.5813644077819715,3,4
413093,11.56482052958491,2,2
413364,8.841999739310916,3,7
413467,9.017171205041503,3,0
413617,13.8,0,0
413618,13.8,0,0
413619,13.8,0,0
414657,13.8,0,1
414993,13.010124756583883,1,2
415115,8.356294756117382,1,3
415211,10.860805387276075,4,8
415375,8.356294756117382,3,2
415632,11.766835879457043,1,2
415634,9.92715903124954,4,1
415824,6.673014217597259,1,3
415973,0.6709845706668234,7,2
415976,9.462953435380172,4,0
415979,13.8,0,0
416122,6.343349487178175,3,2
416259,12.804875891454154,3,0
416408,13.8,0,0
416524,12.259335340432736,4,2
416753,12.182845139342968,6,2
416756,11.56482052958491,1,2
417123,13.27352288733255,1,2
417132,10.555201291724902,3,0
417281,5.866461537501614,5,2
417283,10.555201291724902,2,6
417286,13.8,0,0
417587,13.8,0,0
417589,13.8,0,0
417595,13.8,0,0
417793,6.98087446663476,10,7
417795,4.126382949614405,2,1
418078,9.155686374365665,4,1
418230,9.017171205041503,5,8
418576,10.555201291724902,2,4
419583,13.8,0,2
420059,9.155686374365665,5,4
420061,8.688041270237905,1,0
420304,11.56482052958491,3,7
420307,9.389280682850277,1,0
420438,12.977660855576495,2,5
420550,11.164723670049518,5,6
420658,8.559304846246299,2,2
420815,7.790641621123916,8,8
421033,6.98087446663476,4,0
421451,6.673014217597259,3,2
421712,12.445128288561726,1,3
421836,11.472636476156389,3,5
421837,13.8,0,1
422831,1.4173900744546557,10,2
423015,12.55480493374341,2,1
423021,13.8,0,0
423528,12.361172370658442,3,0
423911,13.010124756583883,3,1
424045,5.410432554332628,2,1
424255,3.870100791557793,4,4
424256,7.450283783623472,3,0
424492,13.8,0,0
424577,12.031032769266922,1,0
424911,12.031032769266922,5,1
424988,13.8,0,0
425062,4.764322389615255,4,4
425063,12.977660855576495,1,3
425186,6.98087446663476,7,5
425488,3.420547659840111,4,2
425605,9.017171205041503,4,5
425607,4.764322389615255,1,1
425729,9.017171205041503,7,1
425838,12.804875891454154,2,1
426363,12.804875891454154,1,1
426576,11.903627662592406,4,1
426665,11.903627662592406,2,1
427316,10.398502407966777,1,1
427962,13.8,0,0
428290,6.673014217597259,2,2
428306,13.8,0,0
428616,9.155686374365665,3,4
428718,13.8,0,0
428719,13.8,0,0
429127,1.7683145868784629,5,6
429315,3.693728374563479,3,4
429558,11.56482052958491,3,2
429760,10.71425401075792,2,0
430071,8.06560019250075,5,1
430072,9.462953435380172,2,1
430184,6.343349487178175,5,0
430187,8.356294756117382,4,2
430189,11.56482052958491,1,2
430285,1.4173900744546557,3,1
430470,3.1365850089211675,12,4
430591,10.228946019806829,2,1
430593,7.450283783623472,5,1
430853,13.8,0,3
430972,6.511025527436423,6,8
431282,4.61076233003753,4,5
431635,6.2282824636046845,5,1
431752,12.894981355405132,1,2
431754,11.472636476156389,1,1
432255,10.71425401075792,3,2
432384,12.259335340432736,2,1
432594,9.462953435380172,3,1
432711,11.56482052958491,3,4
432929,12.804875891454154,3,1
433039,11.56482052958491,2,7
433040,13.056632387368863,2,3
433117,13.8,0,0
433121,13.8,0,0
433540,11.903627662592406,3,1
433725,12.259335340432736,2,2
434026,8.06560019250075,7,5
434415,13.8,0,0
434789,12.031032769266922,2,3
434938,11.903627662592406,5,3
434939,6.2282824636046845,3,2
